,Artist,Name,Genre,Weekly_rank_avg,Peak_Position,Weeks_on_Chart,grammy_win
6202,TIM MCGRAW,SOME THINGS NEVER CHANGE,"COUNTRY,ROCK",0.578695652173913,0.5816326530612245,0.1411764705882353,0.0
6203,"EVE, JADAKISS",GOT IT ALL,RAP,1.0,0.8877551020408162,0.0352941176470588,0.0
6204,504 BOYZ,WOBBLE WOBBLE,RAP,0.8152173913043479,0.1632653061224489,0.188235294117647,0.0
6205,SISQO,THONG SONG,R&;B,0.8189884649511979,0.0204081632653061,0.3058823529411765,0.0
6206,SANTANA,MARIA MARIA,"POP-ROCK,NEO SOUL,SOUL POP,SOUL,M\XC3\XA9XICO,LATIN POP,R&;B,POP",0.6557763975155281,0.0,0.2823529411764706,1.0
6207,CLAY DAVIDSON,UNCONDITIONAL,POP,0.9208074534161492,0.4897959183673468,0.2117647058823529,0.0
6208,MARY MARY,SHACKLES,"R&;B,CHRISTIAN,GOSPEL,SOUL,SOUL POP,POP",0.6769904009034444,0.2755102040816326,0.2117647058823529,0.0
6209,MARIAH CAREY,CRYBABY,"RAP,R&;B,POP",0.8468944099378882,0.2755102040816326,0.0588235294117647,0.0
6210,MYA,BEST OF ME,"R&;B,RAP",0.4320366132723112,0.5,0.1764705882352941,0.0
6211,TORREY CARTER,TAKE THAT,RAP,0.9964803312629402,0.8673469387755102,0.0588235294117647,0.0
6212,DESTINY'S CHILD,SAY MY NAME,"POP,R&;B",0.3168322981366459,0.0,0.3529411764705882,1.0
6213,COLLIN RAYE,COULDN'T LAST A MOMENT,POP,0.5438509316770186,0.4285714285714285,0.2117647058823529,0.0
6214,M2M,MIRROR MIRROR,POP,0.6346583850931679,0.6224489795918366,0.188235294117647,0.0
6215,NU FLAVOR,3 LITTLE WORDS,POP,0.1032967032967033,0.8979591836734693,0.0823529411764705,0.0
6216,ELTON JOHN,SOMEDAY OUT OF THE BLUE,POP,0.2417627920733511,0.4897959183673468,0.1529411764705882,0.0
6217,BIG PUNISHER,IT'S SO HARD,RAP,0.5037267080745342,0.7551020408163265,0.1529411764705882,0.0
6218,ANDY GRIGGS,SHE'S MORE,COUNTRY,0.1904761904761904,0.3673469387755101,0.2117647058823529,0.0
6219,"KENNY ROGERS WITH ALISON KRAUSS, BILLY DEAN",BUY ME A ROSE,"COUNTRY,ROCK",0.6994202898550724,0.3979591836734693,0.2117647058823529,0.0
6220,KENNY CHESNEY,WHAT I NEED TO DO,"COUNTRY,ROCK",0.738136645962733,0.5612244897959183,0.1764705882352941,0.0
6221,PHIL VASSAR,CARLENE,COUNTRY,0.8759316770186336,0.4489795918367346,0.2117647058823529,0.0
6222,DMX,PARTY UP,"BEEF,GANGSTA RAP,HIP-HOP,HARDCORE HIP-HOP,EAST COAST,RAP",0.6712629399585921,0.2653061224489795,0.2235294117647059,0.0
6223,BEFORE DARK,MONICA,POP,0.8627329192546584,0.7755102040816326,0.0823529411764705,0.0
6224,NAS,YOU OWE ME,RAP,0.2227398205659075,0.5918367346938775,0.1647058823529411,0.0
6225,EN VOGUE,RIDDLE,POP,0.5845031055900621,0.9285714285714284,0.0235294117647058,0.0
6226,'N SYNC,BYE BYE BYE,"ADULT CONTEMPORARY,DANCE-POP,TEEN POP,BOY BAND,POP",0.0793552203490091,0.0306122448979591,0.2470588235294117,0.0
6227,SONIQUE,IT FEELS SO GOOD,RAP,0.8803312629399587,0.0714285714285714,0.2588235294117647,0.0
6228,KID ROCK,ONLY GOD KNOWS WHY,"COUNTRY,ROCK",0.6099033816425121,0.183673469387755,0.2117647058823529,0.0
6229,VITAMIN C,GRADUATION,ROCK,0.1693581780538302,0.3775510204081632,0.1176470588235294,0.0
6230,CLINT BLACK WITH STEVE WARINER,BEEN THERE,POP,0.9084886128364388,0.4387755102040815,0.2117647058823529,0.0
6231,JENNIFER LOPEZ,FEELIN' SO GOOD,"RAP,R&;B",0.825776397515528,0.510204081632653,0.1764705882352941,0.0
6232,DIXIE CHICKS,GOODBYE EARL,COUNTRY,0.459866220735786,0.183673469387755,0.1529411764705882,0.0
6233,MARK WILLS,BACK AT ONE,COUNTRY,0.3629399585921324,0.3571428571428571,0.2117647058823529,0.0
6234,DA BRAT,THAT'S WHAT I'M LOOKING FOR,"G-FUNK,RAP",0.3770186335403727,0.5612244897959183,0.188235294117647,0.0
6235,MARTINA MCBRIDE,LOVE'S THE ONLY HOUSE,COUNTRY,0.97536231884058,0.4183673469387755,0.2117647058823529,0.0
6236,PEARL JAM,NOTHING AS IT SEEMS,ROCK,0.4106154714850367,0.4897959183673468,0.0470588235294117,0.0
6237,YANKEE GREY,ANOTHER NINE MINUTES,POP,0.9683229813664598,0.7448979591836734,0.0705882352941176,0.0
6238,ANASTACIA,I'M OUTTA LOVE,"DANCE-POP,POP",0.9143547273982056,0.9285714285714284,0.0117647058823529,0.0
6239,YING YANG TWINS,WHISTLE WHILE YOU TWURK,"DIRTY SOUTH,RAP",0.9155279503105592,0.7448979591836734,0.1411764705882353,0.0
6240,MARY J. BLIGE,GIVE ME YOU,"SOUL POP,POP,SOUL,R&;B",0.6758385093167701,0.6836734693877551,0.0823529411764705,0.0
6241,BACKSTREET BOYS,SHOW ME THE MEANING OF BEING LONELY,"R&;B,BOY BAND,POP",0.7782608695652175,0.0510204081632653,0.2588235294117647,0.0
6242,MARC ANTHONY,I NEED TO KNOW,"LATIN POP,POP",0.6022774327122153,0.0204081632653061,0.4470588235294117,0.0
6243,GEORGE STRAIT,THE BEST DAY,POP,0.7888198757763976,0.3061224489795918,0.2117647058823529,0.0
6244,GLORIA ESTEFAN,NO ME DEJES DE QUERER,"EN ESPA\XC3\XB1OL,POP",0.8749591369728671,0.3775510204081632,0.1976470588235294,0.0
6245,AALIYAH,I DON'T WANNA,"R&;B,RAP",0.9108350586611456,0.346938775510204,0.2117647058823529,0.0
6246,BRITNEY SPEARS,FROM THE BOTTOM OF MY BROKEN HEART,"BALLAD,TEEN POP,POP",0.5371635610766045,0.1326530612244897,0.2117647058823529,0.0
6247,TRACY LAWRENCE,LESSONS LEARNED,COUNTRY,0.7043478260869566,0.3979591836734693,0.2117647058823529,0.0
6248,SAVAGE GARDEN,I KNEW I LOVED YOU,"ADULT CONTEMPORARY,AUSTRALIA,BALLAD,POP",0.6998225377107364,0.0,0.3647058823529412,0.0
6249,DR. DRE,FORGOT ABOUT DRE,"GANGSTA RAP,G-FUNK,WEST COAST,RAP",0.8883762200532388,0.2448979591836734,0.2117647058823529,1.0
6250,BRAD PAISLEY,ME NEITHER,"COUNTRY,ROCK",0.7360248447204969,0.8571428571428571,0.0235294117647058,0.0
6251,BLOODHOUND GANG,THE BAD TOUCH,"DISCO,ALTERNATIVE ROCK,ROCK",0.8521739130434783,0.520408163265306,0.1176470588235294,0.0
6252,MONTELL JORDAN,GET IT ON TONITE,R&;B,0.7113871635610767,0.0306122448979591,0.3529411764705882,0.0
6253,SUGAR RAY,FALLS APART,POP,0.3083850931677019,0.2857142857142857,0.2117647058823529,0.0
6254,CELINE DION,THAT'S THE WAY IT IS,"POP,ADULT CONTEMPORARY",0.4697032436162871,0.0510204081632653,0.3058823529411765,0.0
6255,LENNY KRAVITZ,I BELONG TO YOU,ROCK,0.7564389233954453,0.7142857142857142,0.0823529411764705,0.0
6256,TY HERNDON,NO MERCY,COUNTRY,0.8627329192546584,0.9285714285714284,0.0705882352941176,0.0
6257,HOKU,ANOTHER DUMB BLONDE,"TEEN POP,POP",0.2669032830523514,0.2653061224489795,0.1411764705882353,0.0
6258,LFO,I DON'T WANNA KISS YOU GOODNIGHT,POP,0.0755590062111801,0.6122448979591836,0.0352941176470588,0.0
6259,D'ANGELO,UNTITLED,"NEO SOUL,SOUL,R&;B",0.4219620958751394,0.2448979591836734,0.1764705882352941,0.0
6260,HOT BOYS,I NEED A HOT GIRL,"BOUNCE,RAP",0.9366459627329192,0.6530612244897959,0.1294117647058823,0.0
6261,BLAQUE,BRING IT ALL TO ME,R&;B,0.5377501725327812,0.0408163265306122,0.3176470588235294,0.0
6262,BLINK,ALL THE SMALL THINGS,"POWER POP,PUNK ROCK,ALTERNATIVE ROCK,POP-ROCK,POP-PUNK,ROCK",0.2896668548842462,0.0510204081632653,0.2470588235294117,0.0
6263,CHRISTINA AGUILERA,WHAT A GIRL WANTS,"R&;B,POP",0.9704347826086956,0.0,0.2588235294117647,0.0
6264,TRISHA YEARWOOD,REAL LIVE WOMAN,POP,0.7914596273291926,0.8163265306122448,0.0470588235294117,0.0
6265,JESSICA SIMPSON,WHERE YOU ARE,POP,0.1309478800972184,0.6224489795918366,0.0470588235294117,0.0
6266,DRAMA,"LEFT, RIGHT, LEFT",RAP,0.8612244897959185,0.7346938775510203,0.1294117647058823,0.0
6267,GERALD LEVERT,MR. TOO DAMN GOOD,POP,0.5987577639751553,0.7653061224489796,0.0705882352941176,0.0
6268,CHELY WRIGHT,IT WAS,POP,0.5950621118012422,0.6428571428571428,0.0941176470588235,0.0
6269,KUMBIA KINGS,U DON'T LOVE ME,POP,0.2410392364793213,0.6224489795918366,0.0941176470588235,0.0
6270,WHITNEY HOUSTON,I LEARNED FROM THE BEST,"POP,R&;B",0.4403726708074534,0.2653061224489795,0.1058823529411764,0.0
6271,TAMAR BRAXTON,IF YOU DON'T WANNA LOVE ME,R&;B,0.4826086956521739,0.8979591836734693,0.0470588235294117,0.0
6272,SMASH MOUTH,THEN THE MORNING COMES,ROCK,0.8838509316770187,0.1020408163265306,0.2823529411764706,0.0
6273,JAGGED EDGE,HE CAN'T LOVE U,R&;B,0.7789648033126294,0.1428571428571428,0.2117647058823529,0.0
6274,EIFFEL 65,BLUE,"ELECTRONIC,DANCE,ITALY,EURODANCE,POP,MEMES",0.6304347826086957,0.0510204081632653,0.2117647058823529,0.0
6275,MARIAH CAREY,THANK GOD I FOUND YOU,"R&;B,POP",0.9788819875776398,0.0,0.2117647058823529,0.0
6276,JO DEE MESSINA,BECAUSE YOU LOVE ME,POP,0.9155279503105592,0.5306122448979591,0.1294117647058823,0.0
6277,EVE,LOVE IS BLIND,RAP,0.8838509316770187,0.336734693877551,0.1647058823529411,0.0
6278,TIM MCGRAW,MY BEST FRIEND,COUNTRY,0.3566288284429214,0.2857142857142857,0.2235294117647059,0.0
6279,MADONNA,AMERICAN PIE,"SOUNDTRACK,COVER,POP",0.1291925465838509,0.2857142857142857,0.0823529411764705,0.0
6280,BRIAN MCKNIGHT,STAY OR LET IT GO,POP,0.3379503105590062,0.7653061224489796,0.0705882352941176,0.0
6281,METALLICA,NO LEAF CLOVER,"HARD ROCK,ORCHESTRAL,ART ROCK,SYMPHONIC METAL,HEAVY METAL,METAL,ROCK",0.5909774436090226,0.7448979591836734,0.0941176470588235,0.0
6282,DAVE HOLLISTER,CAN'T STAY,POP,0.2130020703933747,0.846938775510204,0.0235294117647058,0.0
6283,J,ONE NIGHT STAND,RAP,0.324977817213842,0.336734693877551,0.1764705882352941,0.0
6284,ANGIE STONE,NO MORE RAIN,POP,0.8556935817805383,0.5612244897959183,0.1764705882352941,0.0
6285,FILTER,TAKE A PICTURE,"SOUNDTRACK,ADULT ALTERNATIVE,POP-ROCK,POST-GRUNGE,ROCK,ALTERNATIVE ROCK",0.5864389233954452,0.1122448979591836,0.2117647058823529,0.0
6286,TRAIN,MEET VIRGINIA,ROCK,0.9472049689440992,0.1938775510204081,0.2941176470588235,0.0
6287,DIXIE CHICKS,COWBOY TAKE ME AWAY,COUNTRY,0.7858030168589175,0.2653061224489795,0.2117647058823529,0.0
6288,MONTGOMERY GENTRY,DADDY WON'T SELL THE FARM,COUNTRY,0.954884246188594,0.7959183673469387,0.0470588235294117,0.0
6289,SHEDAISY,THIS WOMAN NEEDS,POP,0.4079277244494636,0.5714285714285714,0.0823529411764705,0.0
6290,SISQO,GOT TO GET IT,R&;B,0.5554658385093167,0.3979591836734693,0.2117647058823529,0.0
6291,ARRANGED,RE,POP,0.7442374051069703,0.8877551020408162,0.188235294117647,0.0
6292,GARTH BROOKS,DO WHAT YOU GOTTA DO,"COUNTRY,ROCK",0.5565217391304348,0.693877551020408,0.0470588235294117,0.0
6293,"GINUWINE, R.L., TYRESE, CASE",THE BEST MAN I CAN BE,"SOUL,BALLAD,SOUNDTRACK,R&;B",0.0297446514837819,0.7755102040816326,0.1176470588235294,0.0
6294,R.E.M.,THE GREAT BEYOND,"POP,ALTERNATIVE ROCK,SOUNDTRACK,ROCK",0.8112577639751554,0.5714285714285714,0.1411764705882353,0.0
6295,TLC,DEAR LIE,"R&;B,RAP",0.5375155279503107,0.510204081632653,0.0588235294117647,0.0
6296,ENRIQUE IGLESIAS,RHYTHM DIVINE,"DANCE-POP,LATIN POP,POP",0.6225155279503106,0.3163265306122448,0.1764705882352941,0.0
6297,COUNTING CROWS,HANGINAROUND,"ADULT ALTERNATIVE,ALTERNATIVE ROCK,POP-ROCK,ROCK",0.1173330745341615,0.2755102040816326,0.2117647058823529,0.0
6298,GINUWINE,NONE OF UR FRIENDS BUSINESS,R&;B,0.4667701863354038,0.4795918367346938,0.1529411764705882,0.0
6299,BON,SHAKE YOUR BON,"POP,DANCE-POP",0.7043478260869566,0.2142857142857142,0.188235294117647,0.0
6300,MINT CONDITION,IF YOU LOVE ME,R&;B,0.7326904217064402,0.2959183673469387,0.2117647058823529,0.0
6301,TRACIE SPENCER,STILL IN MY HEART,R&;B,0.2951863354037267,0.8877551020408162,0.0117647058823529,0.0
6302,TRACY BYRD,PUT YOUR HAND IN MINE,POP,0.833871635610766,0.7653061224489796,0.0705882352941176,0.0
6303,WHITNEY HOUSTON,MY LOVE IS YOUR LOVE,"R&;B,ROCK",0.7558229813664596,0.0306122448979591,0.3058823529411765,0.0
6304,REBA,WHAT DO YOU SAY,COUNTRY,0.6515527950310559,0.3061224489795918,0.2117647058823529,0.0
6305,MANDY MOORE,CANDY,POP,0.8627329192546584,0.4081632653061224,0.2117647058823529,0.0
6306,LFO,GIRL ON TV,ROCK,0.5966459627329193,0.0918367346938775,0.1764705882352941,0.0
6307,JUVENILE,U UNDERSTAND,RAP,0.8336956521739131,0.836734693877551,0.0470588235294117,0.0
6308,RAGE AGAINST THE MACHINE,GUERRILLA RADIO,"RAP ROCK,FUNK ROCK,HEAVY METAL,RAP,ROCK",0.6275550536420103,0.693877551020408,0.2117647058823529,1.0
6309,ALAN JACKSON,POP A TOP,COUNTRY,0.1633540372670808,0.4285714285714285,0.1764705882352941,0.0
6310,DONELL JONES,U KNOW WHAT'S UP,"SOUNDTRACK,REMIX,HIP-HOP,NEO SOUL,SOUL,SOUL POP,POP,R&;B,RAP",0.5354037267080746,0.0612244897959183,0.2588235294117647,0.0
6311,FOO FIGHTERS,LEARN TO FLY,"ADULT ALTERNATIVE,ALTERNATIVE ROCK,ROCK",0.9788819875776398,0.183673469387755,0.2235294117647059,0.0
6312,OL' DIRTY BASTARD,GOT YOUR MONEY,RAP,0.7597826086956522,0.3265306122448979,0.2117647058823529,0.0
6313,BRAD PAISLEY,HE DIDN'T HAVE TO BE,"COUNTRY,ROCK",0.662111801242236,0.2959183673469387,0.2117647058823529,0.0
6314,WILL SMITH,FREAKIN' IT,RAP,0.662111801242236,1.0,0.0235294117647058,0.0
6315,GOO GOO DOLLS,BLACK BALLOON,ROCK,0.9049689440993788,0.1530612244897959,0.3764705882352941,0.0
6316,JESSICA SIMPSON,I WANNA LOVE YOU FOREVER,"BALLAD,POP",0.5987577639751553,0.0204081632653061,0.2117647058823529,0.0
6317,LEANN RIMES,BIG DEAL,COUNTRY,0.6251552795031057,0.2244897959183673,0.2117647058823529,0.0
6318,JENNIFER LOPEZ,WAITING FOR TONIGHT,"DANCE-POP,LATIN POP,DANCE,POP",0.2613095238095238,0.0714285714285714,0.2117647058823529,0.0
6319,CLINT BLACK,WHEN I SAID I DO,COUNTRY,0.8261825131390349,0.3061224489795918,0.2117647058823529,0.0
6320,GUY,DANCIN',R&;B,0.7043478260869566,0.183673469387755,0.1058823529411764,0.0
6321,ICE CUBE,YOU CAN DO IT,"WEST COAST,RAP",0.1178430265386787,0.346938775510204,0.1176470588235294,0.0
6322,KELIS,CAUGHT OUT THERE,"ELECTRONIC,POP,R&;B,RAP",0.5999309868875088,0.5408163265306122,0.1176470588235294,0.0
6323,GARY ALLAN,SMOKE RINGS IN THE DARK,COUNTRY,0.901952085181899,0.7653061224489796,0.0352941176470588,0.0
6324,MARY J. BLIGE,DEEP INSIDE,"SOUL POP,POP,SOUL,R&;B",0.7164906832298138,0.6326530612244897,0.1529411764705882,0.0
6325,702,WHERE MY GIRLS AT?,"GIRL GROUP,R&;B",0.7454106280193237,0.0306122448979591,0.4705882352941176,0.0
6326,LOU BEGA,"TRICKY, TRICKY",POP,0.169479545941315,0.7448979591836734,0.0117647058823529,0.0
6327,JOHN MICHAEL MONTGOMERY,HOME TO YOU,POP,0.4277018633540372,0.4489795918367346,0.2117647058823529,0.0
6328,BUSH,THE CHEMICALS BETWEEN US,POP,0.662111801242236,0.673469387755102,0.2117647058823529,0.0
6329,SOLE,"4, 5, 6",RAP,0.5438509316770186,0.2040816326530612,0.1647058823529411,0.0
6330,LIL' WAYNE,THA BLOCK IS HOT,"TRAP,RAP",0.2281366459627329,0.7244897959183673,0.1058823529411764,0.0
6331,LIMP BIZKIT,N 2 GETHER NOW,RAP,0.8627329192546584,0.7346938775510203,0.1058823529411764,0.0
6332,BETH HART,L.A. SONG,ROCK,0.5776397515527951,0.9081632653061223,0.1176470588235294,0.0
6333,JOE DIFFIE,THE QUITTIN' KIND,POP,0.72311939268461,0.9081632653061223,0.0470588235294117,0.0
6334,DESTINY'S CHILD,BUG A BOO,"R&;B,RAP",0.7088410202193736,0.3265306122448979,0.2117647058823529,0.0
6335,M2M,DON'T SAY YOU LOVE ME,"BUBBLEGUM POP,POP",0.7993788819875777,0.2040816326530612,0.1176470588235294,0.0
6336,DR. DRE,STILL D.R.E.,"GANGSTA RAP,WEST COAST,G-FUNK,RAP",0.6726708074534162,0.9387755102040816,0.0352941176470588,0.0
6337,KENNY CHESNEY,SHE THINKS MY TRACTOR'S SEXY,"COUNTRY,ROCK",0.3153406290052253,0.7448979591836734,0.1176470588235294,0.0
6338,TLC,UNPRETTY,"R&;B,RAP",0.4171428571428571,0.0,0.3529411764705882,0.0
6339,LEN,STEAL MY SUNSHINE,ROCK,0.913416149068323,0.0816326530612244,0.2705882352941177,0.0
6340,YANKEE GREY,ALL THINGS CONSIDERED,POP,0.6409937888198758,0.5510204081632653,0.2117647058823529,0.0
6341,KENNY G,AULD LANG SYNE,POP,0.9260869565217392,0.0612244897959183,0.0352941176470588,0.0
6342,BACKSTREET BOYS,LARGER THAN LIFE,"BOY BAND,POP",0.8204968944099379,0.2448979591836734,0.1999999999999999,0.0
6343,FATBOY SLIM,THE ROCKAFELLER SKANK,POP,0.8944099378881988,0.7653061224489796,0.2941176470588235,0.0
6344,DEBORAH COX WITH R.L.,WE CAN'T BE FRIENDS,POP,0.7149068322981367,0.0714285714285714,0.2117647058823529,0.0
6345,"'N SYNC, GLORIA ESTEFAN",MUSIC OF MY HEART,POP,0.1679503105590062,0.010204081632653,0.2117647058823529,0.0
6346,WILL SMITH,WILL 2K,RAP,0.764768806073154,0.2448979591836734,0.1294117647058823,0.0
6347,IDEAL,GET GONE,"R&;B,POP",0.5362836438923396,0.1224489795918367,0.2352941176470588,0.0
6348,MARC NELSON,15 MINUTES,POP,0.6695031055900622,0.2653061224489795,0.1647058823529411,0.0
6349,98 DEGREES,THIS GIFT,POP,0.6937888198757765,0.4897959183673468,0.0117647058823529,0.0
6350,CHICO DEBARGE,GIVE YOU WHAT YOU WANT,POP,0.5937888198757765,0.7142857142857142,0.1294117647058823,0.0
6351,PRINCE,THE GREATEST ROMANCE EVER SOLD,"POP,R&;B,ROCK",0.6515527950310559,0.6326530612244897,0.1294117647058823,0.0
6352,SHEDAISY,DECK THE HALLS,"CHRISTMAS,POP",0.5491304347826087,0.6122448979591836,0.0117647058823529,0.0
6353,EVE,GOTTA MAN,RAP,0.9524844720496894,0.2551020408163265,0.1647058823529411,0.0
6354,TY HERNDON,STEAM,COUNTRY,0.7909316770186336,0.836734693877551,0.1176470588235294,0.0
6355,NAS,NASTRADAMUS,"BEEF,RAP",0.6040372670807453,0.9285714285714284,0.0470588235294117,0.0
6356,TAL BACHMAN,SHE'S SO HIGH,ROCK,0.4271739130434783,0.1326530612244897,0.3058823529411765,0.0
6357,TIM MCGRAW,SOMETHING LIKE THAT,"COUNTRY,ROCK",0.9472049689440992,0.2755102040816326,0.2117647058823529,0.0
6358,WARREN G,I WANT IT ALL,RAP,0.4632505175983435,0.2244897959183673,0.1529411764705882,0.0
6359,CHRISTINA AGUILERA,GENIE IN A BOTTLE,"DANCE-POP,POP",0.7135869565217392,0.0,0.2705882352941177,0.0
6360,RED HOT CHILI PEPPERS,SCAR TISSUE,"BLUES ROCK,ADULT ALTERNATIVE,FUNK ROCK,ALTERNATIVE ROCK,ROCK",0.1180451127819549,0.0816326530612244,0.3176470588235294,1.0
6361,RICKY MARTIN,SHE'S ALL I EVER HAD,"BALLAD,ADULT CONTEMPORARY,LATIN POP,LATIN MUSIC,POP",0.737608695652174,0.010204081632653,0.2117647058823529,0.0
6362,LIVE,THE DOLPHIN'S CRY,POP,0.178021978021978,0.7857142857142856,0.0941176470588235,0.0
6363,GEORGE STRAIT,WHAT DO YOU SAY TO THAT,"COUNTRY,ROCK",0.5744720496894411,0.4489795918367346,0.1647058823529411,0.0
6364,R. KELLY,IF I COULD TURN BACK THE HANDS OF TIME,"SOUL,SOUL POP,POP,R&;B",0.4298136645962733,0.1122448979591836,0.1764705882352941,0.0
6365,SMASH MOUTH,ALL STAR,"PUNK ROCK,SKA,SKA PUNK,SCREEN,POP-ROCK,SOUNDTRACK,POWER POP,MEMES,POP-PUNK,ALTERNATIVE ROCK,ROCK",0.7201863354037268,0.0306122448979591,0.3294117647058823,0.0
6366,STEVE WARINER,I'M ALREADY TAKEN,COUNTRY,0.5431840470742073,0.4183673469387755,0.1411764705882353,0.0
6367,DRU HILL,BEAUTY,R&;B,0.8814142379359772,0.7959183673469387,0.1176470588235294,0.0
6368,LENNY KRAVITZ,AMERICAN WOMAN,"PRODUCER,SCREEN,COVER,SOUNDTRACK,ALTERNATIVE ROCK,FUNK ROCK,ROCK",0.8732919254658386,0.4897959183673468,0.2235294117647059,1.0
6369,ANDY GRIGGS,I'LL GO CRAZY,COUNTRY,0.7017080745341615,0.6530612244897959,0.0941176470588235,0.0
6370,RANDY TRAVIS,A MAN AIN'T MADE OF STONE,COUNTRY,0.5594547964113182,0.8265306122448979,0.0235294117647058,0.0
6371,PLEASE,B,"WEST COAST,RAP",0.3141674060928719,0.7755102040816326,0.0823529411764705,0.0
6372,ERIC BENET,SPEND MY LIFE WITH YOU,"R&;B,SOUL,SOUL POP,POP",0.566024844720497,0.2040816326530612,0.2352941176470588,0.0
6373,Q,VIVRANT THING,RAP,0.5338198757763976,0.2551020408163265,0.2117647058823529,0.0
6374,MELISSA ETHERIDGE,ANGELS WOULD FALL,POP,0.7191304347826089,0.510204081632653,0.1058823529411764,0.0
6375,BLINK,WHAT'S MY AGE AGAIN?,"POP-PUNK,ROCK",0.6086956521739131,0.5816326530612245,0.2117647058823529,0.0
6376,GINUWINE,SO ANXIOUS,"SOUL,NEO SOUL,R&;B,RAP",0.866692546583851,0.1530612244897959,0.2117647058823529,0.0
6377,KID ROCK,COWBOY,"RAP,COUNTRY RAP,COUNTRY,ROCK",0.3690993788819876,0.8265306122448979,0.0352941176470588,0.0
6378,SHANIA TWAIN,MAN! I FEEL LIKE A WOMAN!,"POP,COUNTRY,ROCK",0.8416149068322982,0.2244897959183673,0.3058823529411765,1.0
6379,BACKSTREET BOYS,I WANT IT THAT WAY,"RAP,BOY BAND,POP",0.607649558679307,0.0510204081632653,0.3411764705882353,0.0
6380,ENRIQUE IGLESIAS,BAILAMOS,"EN ESPA\XC3\XB1OL,POP",0.0232919254658385,0.0,0.2117647058823529,0.0
6381,KENNY CHESNEY,YOU HAD ME FROM HELLO,"COUNTRY,ROCK",0.7175465838509317,0.336734693877551,0.2117647058823529,0.0
6382,PHAROAHE MONCH,SIMON SAYS,"EAST COAST,RAP",0.831055900621118,0.9795918367346936,0.0352941176470588,0.0
6383,FAITH EVANS,NEVER GONNA LET YOU GO,"PIANO,BALLAD,SOUL,SOUL POP,R&;B,POP",0.5237888198757764,0.1632653061224489,0.2117647058823529,0.0
6384,CHAD BROCK,LIGHTNING DOES THE WORK,POP,0.189681426567822,0.8673469387755102,0.1176470588235294,0.0
6385,PHIL COLLINS,YOU'LL BE IN MY HEART,"ROCK,SOUNDTRACK,POP,DISNEY",0.5765838509316771,0.2040816326530612,0.2117647058823529,0.0
6386,MARK WILLS,SHE'S IN LOVE,COUNTRY,0.4973421926910299,0.6020408163265305,0.0941176470588235,0.0
6387,"EVE, NOKIO",WHAT YA WANT,RAP,0.5459627329192547,0.2857142857142857,0.2117647058823529,0.0
6388,SILK,MEETING IN MY BEDROOM,"R&;B,POP",0.7228260869565217,0.6224489795918366,0.1294117647058823,0.0
6389,LFO,SUMMER GIRLS,"BOY BAND,POP",0.7904037267080747,0.0204081632653061,0.1764705882352941,0.0
6390,TRACIE SPENCER,IT'S ALL ABOUT YOU,POP,0.4620186335403726,0.173469387755102,0.1294117647058823,0.0
6391,JENNIFER LOPEZ,IF YOU HAD MY LOVE,"POP,R&;B",0.8732919254658386,0.0,0.2705882352941177,0.0
6392,LIL' TROY,WANNA BE A BALLER,RAP,0.7122670807453416,0.7040816326530611,0.1176470588235294,0.0
6393,ALAN JACKSON,LITTLE MAN,COUNTRY,0.7546583850931677,0.3877551020408162,0.1764705882352941,0.0
6394,TRISHA YEARWOOD,I'LL STILL LOVE YOU MORE,POP,0.7058562555456965,0.6530612244897959,0.1176470588235294,0.0
6395,NAUGHTY BY NATURE,JAMBOREE,RAP,0.8806020066889633,0.0918367346938775,0.1764705882352941,0.0
6396,MARY J. BLIGE,ALL THAT I CAN SAY,"SOUL POP,POP,SOUL,R&;B",0.7888198757763976,0.4387755102040815,0.1411764705882353,0.0
6397,FAITH HILL,THE SECRET OF LIFE,"COUNTRY,ROCK",0.7554756456358287,0.4591836734693877,0.188235294117647,0.0
6398,JO DEE MESSINA,LESSON IN LEAVIN',POP,0.8759316770186336,0.2755102040816326,0.2117647058823529,0.0
6399,CASE,HAPPILY EVER AFTER,"NEO SOUL,SOUL POP,SOUL,BALLAD,R&;B",0.5230848861283645,0.1428571428571428,0.2117647058823529,0.0
6400,LEE ANN WOMACK,NOW YOU DON'T,POP,0.6850931677018633,0.7244897959183673,0.1058823529411764,0.0
6401,YOUNGSTOWN,I'LL BE YOUR EVERYTHING,POP,0.4361490683229814,0.7142857142857142,0.0941176470588235,0.0
6402,"TANTO METRO, DEVONTE",EVERYONE FALLS IN LOVE,"JAMAICA,DANCEHALL,RAP",0.3347826086956522,0.8877551020408162,0.1647058823529411,0.0
6403,LAURYN HILL,EVERYTHING IS EVERYTHING,"NEO SOUL,R&;B",0.5163975155279503,0.346938775510204,0.188235294117647,0.0
6404,MADONNA,BEAUTIFUL STRANGER,"DANCE,ELECTRONIC,SOUNDTRACK,POP",0.208930669800235,0.183673469387755,0.1999999999999999,0.0
6405,K,TELL ME IT'S REAL,"NEO SOUL,BALLAD,SOUL,R&;B",0.7342650103519669,0.010204081632653,0.2117647058823529,0.0
6406,ALABAMA,GOD MUST HAVE SPENT A LITTLE MORE TIME ON YOU,COUNTRY,0.4440683229813665,0.2857142857142857,0.2117647058823529,0.0
